Word  actual_tag  prediction
59  [59]  I-PER
59  [59]  I-PER
60  [60]  I-PER
61  [61]  I-PER
62  [62]  I-PER
62  [62]  I-PER
62  [62]  I-PER

4  [4]  O
4.1  [4.1]  O
4.2  [4.2]  O
4.3  [4.3]  O
4.4  [4.4]  O

Korrelgrootteanalyse  [korrel][grootte][analyse]  O
-  [-]  O
F.S.  [F.S.]  O
Zuidhoff  [Zuidhoff]  O
Inleiding  [in][leid][ing]  O
Methode  [methode]  O
Resultaten  [resulteer][aat][en]  O
en  [en]  O
discussie  [discussie]  O
Conclusie  [conclusie]  O

67  [67]  O
67  [67]  O
67  [67]  O
67  [67]  O
70  [70]  O

5  [5]  O
5.1  [5.1]  O
5.2  [5.2]  O
5.3  [5.3]  O
5.3.1  [5.3.1]  O
5.3.2  [5.3.2]  O
5.3.3  [5.3.3]  O
5.4  [5.4]  O

Sporen  [spoor][en]  B-CON
en  [en]  B-CON
structuren  [structuur][en]  B-CON
-  [-]  B-CON
G.L.  [G.L.]  B-CON
Williams  [Williams]  B-CON
Inleiding  [in][leid][ing]  B-CON
Grafveld  [Grafveld]  B-CON
Structuren  [structuur][en]  B-CON
Het  [het]  B-CON
westelijke  [west][elijk][e]  B-CON
deel  [deel]  B-CON
Structuren  [structuur][en]  B-CON
middendeel  [middendeel]  B-CON
van  [van]  B-CON
het  [het]  B-CON
onderzoeksgebied  [onderzoek][s][gebied]  B-CON
Structuren  [structuur][en]  B-CON
in  [in]  B-CON
het  [het]  B-CON
oostelijke  [Oost][elijk][e]  B-CON
deel  [deel]  B-CON
van  [van]  B-CON
het  [het]  B-CON
onderzoeksgebied  [onderzoek][s][gebied]  B-CON
Kuilen  [kuil][en]  B-CON

77  [77]  O
77  [77]  O
77  [77]  O
79  [79]  O
79  [79]  O
84  [84]  O
85  [85]  O
85  [85]  O

5.4.1  [5.4.1]  O
5.4.2  [5.4.2]  O
5.4.3  [5.4.3]  O
5.5  [5.5]  O
5.5.1  [5.5.1]  O
5.6  [5.6]  O
5.6.1  [5.6.1]  O
5.6.2  [5.6.2]  O
5.7  [5.7]  O
5.8  [5.8]  O

Kuilen  [kuil][en]  O
middendeel  [middendeel]  O
Westelijk  [west][elijk]  O
deel  [deel]  O
Kuilen  [kuil][en]  O
in  [in]  O
het  [het]  O
oostelijk  [Oost][elijk]  O
deel  [deel]  O
van  [van]  O
het  [het]  O
terrein  [terrein]  O
Greppels  [Greppels]  O
Overige  [over][ig][e]  O
greppels  [greppel][s]  O
Overige  [over][ig][e]  O
sporen  [spoor][en]  O
en  [en]  O
vondsten  [vondst][en]  O
Pre-ijzertijdvondsten  [Pre-ijzertijdvondsten]  O
Aardewerkconcentraties  [Aardewerkconcentraties]  O
Recente  [recent][e]  O
sporen  [spoor][en]  O
Vergelijking  [ver][gelijk][ing]  O
met  [met]  O
Fase  [fase]  O
II  [II]  O

87  [87]  O
88  [88]  O
89  [89]  O
89  [89]  O
93  [93]  O
93  [93]  O
93  [93]  O
93  [93]  O
93  [93]  O
95  [95]  O

6  [6]  O
6.1  [6.1]  O
6.2  [6.2]  O
6.2.1  [6.2.1]  O
6.2.2  [6.2.2]  O
6.2.3  [6.2.3]  O
6.2.4  [6.2.4]  O
6.3  [6.3]  O
6.4  [6.4]  O
6.4.1  [6.4.1]  O
6.4.2  [6.4.2]  O
6.4.3  [6.4.3]  O
6.4.4  [6.4.4]  O
6.4.5  [6.4.5]  O

Prehistorisch  [prehistorisch]  O
handgevormd  [hand][gevormd]  O
aardewerk  [aarde][werk]  O
-  [-]  O
E.  [E.]  O
Drenth  [Drenth]  O
Inleiding  [in][leid][ing]  O
Beschrijving  [be][schrijf][ing]  O
en  [en]  O
datering  [dateer][ing]  O
van  [van]  O
het  [het]  O
aardewerk  [aarde][werk]  O
Vroeg-Neolithicum  [Vroeg-Neolithicum]  O
Midden  [midden]  O
-  [-]  O
en  [en]  O
Laat-Neolithicum  [Laat-Neolithicum]  O
Late  [laat][e]  O
Bronstijd  [brons][tijd]  O
IJzertijd  [IJzertijd]  O
Lokaal  [lokaal]  O
vervaardigd  [vervaardig][d]  O
of  [of]  O
geïmporteerd  [ge][import][eer][d]  O
?  [?]  O

Het  [het]  I-PER
aardewerk  [aarde][werk]  I-PER
in  [in]  I-PER
landschapsarcheologisch  [land][schap][s][archeologisch]  I-PER
perspectief  [perspectief]  I-PER
Inleiding  [in][leid][ing]  I-PER
IJzertijd  [ijzer][tijd]  I-PER
Late  [laat][e]  I-PER
Bronstijd  [brons][tijd]  I-PER
Midden  [midden]  I-PER
-  [-]  I-PER
en  [en]  I-PER
Laat-Neolithicum  [Laat-Neolithicum]  I-PER
Vroeg-Neolithicum  [Vroeg-Neolithicum]  I-PER

97  [97]  O
97  [97]  O
99  [99]  O
99  [99]  O
100  [100]  O
100  [100]  O
101  [101]  O
131  [131]  O
131  [131]  O
131  [131]  O
131  [131]  O
138  [138]  O
139  [139]  O
139  [139]  O

7  [7]  O
7.1  [7.1]  O
7.1.1  [7.1.1]  O
7.1.2  [7.1.2]  O
7.2  [7.2]  O
7.2.1  [7.2.1]  O
7.2.2  [7.2.2]  O
7.2.3  [7.2.3]  O
7.2.4  [7.2.4]  O
7.3  [7.3]  O
7.4  [7.4]  O
7.4.1  [7.4.1]  O
7.4.2  [7.4.2]  O
7.4.3  [7.4.3]  O
7.4.4  [7.4.4]  O
7.4.5  [7.4.5]  O

Aardewerk  [aarde][werk]  O
uit  [uit]  O
de  [de]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
-  [-]  O
W.F.  [W.F.]  O
Reigersman-Van  [Reigersman-Van]  O
Lidth  [Lidth]  O
de  [de]  O
Jeude  [Jeude]  O
en  [en]  O
E.  [E.]  O
van  [van]  O
den  [den]  O
Brink  [Brink]  O
Algemeen  [al][gemeen]  O
Conservering  [conserveer][ing]  O
Methode  [methode]  O
Aardewerkbeschrijving  [aarde][werk][be][schrijf][ing]  O
Verspreiding  [ver][spreid][ing]  O
Graven  [graaf][en]  O
Overige  [over][ig][e]  O
sporen  [spoor][en]  O
Middeleeuws  [middel][eeuw][s]  O
aardewerk  [aarde][werk]  O
Datering  [dateer][ing]  O
Samenvatting  [samen][vat][ing]  O
en  [en]  O
conclusie  [conclusie]  O
Conservering  [conserveer][ing]  O
Graven  [graaf][en]  O
Vergelijking  [ver][gelijk][ing]  O
grafveld  [grafveld]  O
Nijmegen-Hatert  [nijmegen-hatert]  O
Overige  [over][ig][e]  O
sporen  [spoor][en]  O
Totaalbeeld  [totaalbeeld]  O
opgravingen  [op][graaf][ing][en]  O
Lomm  [Lomm]  O
Hoogwatergeul  [Hoogwatergeul]  O

143  [143]  O
143  [143]  O
143  [143]  O
143  [143]  O
144  [144]  O
145  [145]  O
145  [145]  O
147  [147]  O
149  [149]  O
149  [149]  O
150  [150]  O
150  [150]  O
150  [150]  O
151  [151]  O
152  [152]  O
153  [153]  O

8  [8]  O
8.1  [8.1]  O
8.2  [8.2]  O
8.3  [8.3]  O
8.3.1  [8.3.1]  O
8.3.2  [8.3.2]  O
8.4  [8.4]  O
8.5  [8.5]  O
8.6  [8.6]  O

Metaalvondsten  [metaal][vondst][en]  O
-  [-]  O
L.M.B.  [L.M.B.]  O
van  [van]  O
der  [der]  O
Feijst  [fe][ijst]  O
Inleiding  [in][leid][ing]  O
Methode  [methode]  O
van  [van]  O
verzamelen  [ver][zamel][en]  O
en  [en]  O
beschrijven  [be][schrijf][en]  O
Resultaten  [resulteer][aat][en]  O
Crematiegrafveld  [crematiegrafveld]  O
Overige  [over][ig][e]  O
vondsten  [vondst][en]  O
Metaalvondsten  [Metaalvondsten]  O
in  [in]  O
het  [het]  O
grafritueel  [grafritueel]  O
in  [in]  O
de  [de]  O
Late  [Late]  O
IJzertijd  [IJzertijd]  O
en  [en]  O
de  [de]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
Vergelijking  [ver][gelijk][ing]  O
met  [met]  O
het  [het]  O
grafveld  [graf][veld]  O
van  [van]  O
Fase  [fase]  O
II  [II]  O
Beantwoording  [Beantwoording]  O
van  [van]  O
onderzoeksvragen  [onderzoek][s][vraag][en]  O

155  [155]  O
155  [155]  O
156  [156]  O
156  [156]  O
156  [156]  O
158  [158]  O
159  [159]  O
159  [159]  O
160  [160]  O

9  [9]  O
9.1  [9.1]  O
9.1.1  [9.1.1]  O

Natuursteen  [natuursteen]  O
uit  [uit]  O
ijzertijdkuilen  [ijzer][tijd][kuil][en]  O
:  [:]  O
Lomm  [Lomm]  O
Hoogwatergeul  [Hoogwatergeul]  O
Fase  [Fase]  O
III  [III]  O
-  [-]  O
M.J.A.  [M.J.A.]  O
Melkert  [Melkert]  O
161  [161]  O
Inleiding  [in][leid][ing]  O
161  [161]  O
Onderzocht  [onder][zoek][t]  O
materiaal  [materie][aal]  O
161  [161]  O

9.1.2  [9.1.2]  O
9.1.3  [9.1.3]  O
9.2  [9.2]  O
9.2.1  [9.2.1]  O
9.2.2  [9.2.2]  O
9.2.3  [9.2.3]  O
9.2.4  [9.2.4]  O
9.2.5  [9.2.5]  O
9.2.6  [9.2.6]  O
9.2.7  [9.2.7]  O
9.3  [9.3]  O
9.4  [9.4]  O
9.4.1  [9.4.1]  O
9.4.2  [9.4.2]  O
9.5  [9.5]  O
9.5.1  [9.5.1]  O
9.5.2  [9.5.2]  O
9.5.3  [9.5.3]  O
9.6  [9.6]  O
9.7  [9.7]  O

Onderzoeksvragen  [onderzoek][s][vraag][en]  O
Methode  [methode]  O
van  [van]  O
onderzoek  [onder][zoek]  O
Resultaten  [resulteer][aat][en]  O
Late  [laat][e]  O
Bronstijd  [brons][tijd]  O
Vroege  [Vroege]  O
tot  [tot]  O
Midden-IJzertijd  [midden][ijzer][tijd]  O
(  [(]  O
Midden  [midden]  O
-?  [-?]  O
)  [)]  O
IJzertijd  [ijzer][tijd]  O
IJzertijd  [ijzer][tijd]  O
/  [/]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
Romeinse  [Romeins][e]  O
tijd  [tijd]  O
Ongedateerde  [ongedateerde]  O
sporen  [spoor][en]  O
Onbewerkte  [onbewerkte]  O
natuursteen  [natuur][steen]  O
Fysieke  [fysiek][e]  O
kwaliteit  [kwaliteit]  O
Spreiding  [spreid][ing]  O
in  [in]  O
ruimte  [ruim][te]  O
en  [en]  O
tijd  [tijd]  O
Synchrone  [Synchrone]  O
spreiding  [spreid][ing]  O
Diachrone  [Diachrone]  O
spreiding  [spreid][ing]  O
Herkomst  [Herkomst]  O
van  [van]  O
het  [het]  O
materiaal  [materie][aal]  O
Uit  [uit]  O
steengroeven  [steen][groeven]  O
Lokale  [lokaal][e]  O
steensoorten  [steen][soort][en]  O
Zowel  [zowel]  O
uit  [uit]  O
steengroeven  [steen][groeven]  O
als  [als]  O
lokaal  [lokaal]  O
Vergelijking  [ver][gelijk][ing]  O
met  [met]  O
Lomm  [Lomm]  O
Hoogwatergeul  [Hoogwatergeul]  O
Fase  [fase]  O
I  [i]  O
en  [en]  O
II  [II]  O
Discussie  [discussie]  O
en  [en]  O
conclusies  [conclusie][s]  O

161  [161]  O
161  [161]  O
163  [163]  O
165  [165]  O
165  [165]  O
166  [166]  O
172  [172]  O
173  [173]  O
173  [173]  O
174  [174]  O
175  [175]  O
176  [176]  O
176  [176]  O
177  [177]  O
179  [179]  O
179  [179]  O
180  [180]  O
180  [180]  O
181  [181]  O
183  [183]  O

10  [10]  O
10.1  [10.1]  O
10.2  [10.2]  O
10.3  [10.3]  O
10.4  [10.4]  O
10.5  [10.5]  O
10.5.1  [10.5.1]  O
10.5.2  [10.5.2]  O

Vuursteen  [vuursteen]  O
-  [-]  O
E.  [E.]  O
Drenth  [Drenth]  O
187  [187]  O
Inleiding  [in][leid][ing]  O
187  [187]  O
Typomorfologie  [typomorfologisch][ie]  O
en  [en]  O
datering  [dateer][ing]  O
187  [187]  O
Grondstof  [grond][stof]  O
194  [194]  O
Sites  [site][s]  O
en  [en]  O
off-site  [off-site]  O
195  [195]  O
Gebruikssporenonderzoek  [gebruik][s][sporen][onderzoek]  O
naar  [naar]  O
vuurstenen  [vuurstenen]  O
artefacten  [artefact][en]  O
uit  [uit]  O
Lomm  [Lomm]  O
Fase  [Fase]  O
III  [III]  O
-  [-]  O
A.  [A.]  O
Verbaas  [verbaas]  O
196  [196]  O
Inleiding  [in][leid][ing]  O
en  [en]  O
methode  [methode]  O
196  [196]  O
Resultaten  [resulteer][aat][en]  O
196  [196]  O

Fysisch-antropologisch  [fysisch-antropologisch]  O
onderzoek  [onder][zoek]  O
-  [-]  O
S.  [S.]  O
Baetsen  [Baetsen]  O
Inleiding  [in][leid][ing]  O
Methoden  [methode][n]  O
en  [en]  O
technieken  [technisch][iek][en]  O
Algemeen  [al][gemeen]  O
Gewicht  [gewicht]  O
en  [en]  O
inventarisatie  [inventaris][eer][atie]  O
van  [van]  O
de  [de]  O
botfragmenten  [bot][fragment][en]  O
Fragmentatie  [fragment][eer][atie]  O
en  [en]  O
mate  [mate]  O
van  [van]  O
intactheid  [intact][heid]  O
Temperatuur  [temperatuur]  O
en  [en]  O
verbrandingsgraad  [ver][brand][ing][s][graad]  O
Bepaling  [be][paal][ing]  O
van  [van]  O
het  [het]  O
geslacht  [ge][slacht]  O
en  [en]  O
de  [de]  O
leeftijd  [leef][tijd]  O
bij  [bij]  O
overlijden  [over][lijden]  O
Botveranderingen  [bot][verander][ing][en]  O
veroorzaakt  [ver][oorzaak][t]  O
door  [door]  O
ziekten  [ziek][te][n]  O
,  [,]  O
ongevallen  [on][geval][en]  O
of  [of]  O
anatomische  [anatomisch][e]  O
variatie  [varieer][atie]  O
Resultaten  [resulteer][aat][en]  O
en  [en]  O
discussie  [discussie]  O
Algemeen  [Algemeen]  O
,  [,]  O
de  [de]  O
graven  [graaf][en]  O
en  [en]  O
een  [een]  O
inventarisatie  [inventaris][eer][atie]  O
van  [van]  O
het  [het]  O
verbrande  [ver][brand][e]  O
bot  [bot]  O
Het  [het]  O
gewicht  [gewicht]  O
van  [van]  O
het  [het]  O
verbrande  [ver][brand][e]  O
menselijke  [mens][elijk][e]  O
bot  [bot]  O
Het  [het]  O
percentage  [percentage]  O
determineerbaar  [determineer][baar]  O
De  [de]  O
aanwezige  [aanwezig][e]  O
skeletonderdelen  [skele][t][onder][deel][en]  O
en  [en]  O
hun  [hun]  O
onderlinge  [onderlinge]  O
verhouding  [verhoud][ing]  O
De  [de]  O
fragmentatie  [fragment][eer][atie]  O
en  [en]  O
intactheidsratio  [intact][heid][s][ratio]  O
van  [van]  O
de  [de]  O
verbrande  [ver][brand][e]  O
botfragmenten  [bot][fragment][en]  O
De  [de]  O
verbrandingsgraad  [ver][brand][ing][s][graad]  O
Het  [het]  O
aantal  [aan][tal]  O
individuen  [individu][en]  O
en  [en]  O
demografische  [demograafisch][e]  O
kenmerken  [ken][merk][en]  O
Discussie  [discussie]  O
Conclusies  [conclusie][s]  O

197  [197]  O
197  [197]  O
198  [198]  O
198  [198]  O
198  [198]  O
198  [198]  O
199  [199]  O
199  [199]  O
200  [200]  O
200  [200]  O
200  [200]  O
202  [202]  O
204  [204]  O
204  [204]  O
205  [205]  O
207  [207]  O
208  [208]  O
210  [210]  O
211  [211]  O

12  [12]  O
12.1  [12.1]  O
12.2  [12.2]  O
12.3  [12.3]  O
12.4  [12.4]  O
12.5  [12.5]  O
12.6  [12.6]  O

Synthese  [synthese]  O
en  [en]  O
conclusies  [conclusie][s]  O
-  [-]  O
J.A.A.  [J.A.A.]  O
Bos  [Bos]  O
,  [,]  O
D.A.  [D.A.]  O
Gerrets  [Gerrets]  O
,  [,]  O
G.L.  [G.L.]  O
Williams  [Williams]  O
en  [en]  O
F.S.  [F.S.]  O
Zuidhoff  [Zuidhoff]  O
